Time,Velocity,Acceleration,Altitude,Thrust
34.06,-4.931638216,-4.30E-14,59.63030029,14.5
34.07,-4.931638216,-4.30E-14,59.58098391,14.5
34.08,-4.931638216,-4.30E-14,59.53166753,14.5
34.09,-4.931638216,-4.30E-14,59.48235115,14.5
34.1,-4.931638216,-4.30E-14,59.43303477,14.5
34.11,-4.931638216,-4.30E-14,59.38371838,14.5
34.12,-4.931638216,-4.30E-14,59.334402,14.5
34.13,-4.931638216,-4.30E-14,59.28508562,14.5
34.14,-4.931638216,-4.30E-14,59.23576924,14.5
34.15,-4.931638216,-4.30E-14,59.18645285,14.5
34.16,-4.931638216,-4.30E-14,59.13713647,14.5
34.17,-4.931638216,-4.30E-14,59.08782009,14.5
34.18,-4.931638216,-4.30E-14,59.03850371,14.5
34.19,-4.931638216,-4.30E-14,58.98918733,14.5
34.2,-4.931638216,-4.30E-14,58.93987094,14.5
34.21,-4.931638216,-4.30E-14,58.89055456,14.5
34.22,-4.931638216,-4.30E-14,58.84123818,14.5
34.23,-4.931638216,-4.30E-14,58.7919218,14.5
34.24,-4.931638216,-4.30E-14,58.74260542,14.5
34.25,-4.931638216,-4.30E-14,58.69328903,14.5
34.26,-4.931638216,-4.30E-14,58.64397265,14.5
34.27,-4.931638216,-4.30E-14,58.59465627,14.5
34.28,-4.931638216,-4.30E-14,58.54533989,14.5
34.29,-4.931638216,-4.30E-14,58.4960235,14.5
34.3,-4.931638216,-4.30E-14,58.44670712,14.5
34.31,-4.931638216,-4.30E-14,58.39739074,14.5
34.32,-4.931638216,-4.30E-14,58.34807436,14.5
34.33,-4.931638216,-4.30E-14,58.29875798,14.5
34.34,-4.931638216,-4.30E-14,58.24944159,14.5
34.35,-4.931638216,-4.30E-14,58.20012521,14.5
34.36,-4.931638216,-4.30E-14,58.15080883,14.5
34.37,-4.931638216,-4.30E-14,58.10149245,14.5
34.38,-4.931638216,-4.30E-14,58.05217607,14.5
34.39,-4.931638216,-4.30E-14,58.00285968,14.5
34.4,-4.931638216,-4.30E-14,57.9535433,14.5
34.41,-4.931638216,-4.30E-14,57.90422692,14.5
34.42,-4.931638216,-4.30E-14,57.85491054,14.5
34.43,-4.931638216,-4.30E-14,57.80559415,14.5
34.44,-4.931638216,-4.30E-14,57.75627777,14.5
34.45,-4.931638216,-4.30E-14,57.70696139,14.5
34.46,-4.931638216,-4.30E-14,57.65764501,14.5
34.47,-4.931638216,-4.30E-14,57.60832863,14.5
34.48,-4.931638216,-4.30E-14,57.55901224,14.5
34.49,-4.931638216,-4.30E-14,57.50969586,14.5
34.5,-4.931638216,-4.30E-14,57.46037948,14.5
34.51,-4.931638216,-4.30E-14,57.4110631,14.5
34.52,-4.931638216,-4.30E-14,57.36174672,14.5
34.53,-4.931638216,-4.30E-14,57.31243033,14.5
34.54,-4.931638216,-4.30E-14,57.26311395,14.5
34.55,-4.931638216,-4.30E-14,57.21379757,14.5
34.56,-4.931638216,-4.30E-14,57.16448119,14.5
34.57,-4.931638216,-4.30E-14,57.1151648,14.5
34.58,-4.931638216,-4.30E-14,57.06584842,14.5
34.59,-4.931638216,-4.30E-14,57.01653204,14.5
34.6,-4.931638216,-4.30E-14,56.96721566,14.5
34.61,-4.931638216,-4.30E-14,56.91789928,14.5
34.62,-4.931638216,-4.30E-14,56.86858289,14.5
34.63,-4.931638216,-4.30E-14,56.81926651,14.5
34.64,-4.931638216,-4.30E-14,56.76995013,14.5
34.65,-4.931638216,-4.30E-14,56.72063375,14.5
34.66,-4.931638216,-4.30E-14,56.67131736,14.5
34.67,-4.931638216,-4.30E-14,56.62200098,14.5
34.68,-4.931638216,-4.30E-14,56.5726846,14.5
34.69,-4.931638216,-4.30E-14,56.52336822,14.5
34.7,-4.931638216,-4.30E-14,56.47405184,14.5
34.71,-4.931638216,-4.30E-14,56.42473545,14.5
34.72,-4.931638216,-4.30E-14,56.37541907,14.5
34.73,-4.931638216,-4.30E-14,56.32610269,14.5
34.74,-4.931638216,-4.30E-14,56.27678631,14.5
34.75,-4.931638216,-4.30E-14,56.22746993,14.5
34.76,-4.931638216,-4.30E-14,56.17815354,14.5
34.77,-4.931638216,-4.30E-14,56.12883716,14.5
34.78,-4.931638216,-4.30E-14,56.07952078,14.5
34.79,-4.931638216,-4.30E-14,56.0302044,14.5
34.8,-4.931638216,-4.30E-14,55.98088801,14.5
34.81,-4.931638216,-4.30E-14,55.93157163,14.5
34.82,-4.931638216,-4.30E-14,55.88225525,14.5
34.83,-4.931638216,-4.30E-14,55.83293887,14.5
34.84,-4.931638216,-4.30E-14,55.78362249,14.5
34.85,-4.931638216,-4.30E-14,55.7343061,14.5
34.86,-4.931638216,-4.30E-14,55.68498972,14.5
34.87,-4.931638216,-4.30E-14,55.63567334,14.5
34.88,-4.931638216,-4.30E-14,55.58635696,14.5
34.89,-4.931638216,-4.30E-14,55.53704058,14.5
34.9,-4.931638216,-4.30E-14,55.48772419,14.5
34.91,-4.931638216,-4.30E-14,55.43840781,14.5
34.92,-4.931638216,-4.30E-14,55.38909143,14.5
34.93,-4.931638216,-4.30E-14,55.33977505,14.5
34.94,-4.931638216,-4.30E-14,55.29045866,14.5
34.95,-4.931638216,-4.30E-14,55.24114228,14.5
34.96,-4.931638216,-4.30E-14,55.1918259,14.5
34.97,-4.931638216,-4.30E-14,55.14250952,14.5
34.98,-4.931638216,-4.30E-14,55.09319314,14.5
34.99,-4.931638216,-4.30E-14,55.04387675,14.5
35,-4.931638216,-4.30E-14,54.99456037,14.5
35.01,-4.931638216,-4.30E-14,54.94524399,14.5
35.02,-4.931638216,-4.30E-14,54.89592761,14.5
35.03,-4.931638216,-4.30E-14,54.84661122,14.5
35.04,-4.931638216,-4.30E-14,54.79729484,14.5
35.05,-4.931638216,-4.30E-14,54.74797846,14.5
35.06,-4.931638216,-4.30E-14,54.69866208,14.5
35.07,-4.931638216,-4.30E-14,54.6493457,14.5
35.08,-4.931638216,-4.30E-14,54.60002931,14.5
35.09,-4.931638216,-4.30E-14,54.55071293,14.5
35.1,-4.931638216,-4.30E-14,54.50139655,14.5
35.11,-4.931638216,-4.30E-14,54.45208017,14.5
35.12,-4.931638216,-4.30E-14,54.40276379,14.5
35.13,-4.931638216,-4.30E-14,54.3534474,14.5
35.14,-4.931638216,-4.30E-14,54.30413102,14.5
35.15,-4.931638216,-4.30E-14,54.25481464,14.5
35.16,-4.931638216,-4.30E-14,54.20549826,14.5
35.17,-4.931638216,-4.30E-14,54.15618187,14.5
35.18,-4.931638216,-4.30E-14,54.10686549,14.5
35.19,-4.931638216,-4.30E-14,54.05754911,14.5
35.2,-4.931638216,-4.30E-14,54.00823273,14.5
35.21,-4.931638216,-4.30E-14,53.95891635,14.5
35.22,-4.931638216,-4.30E-14,53.90959996,14.5
35.23,-4.931638216,-4.30E-14,53.86028358,14.5
35.24,-4.931638216,-4.30E-14,53.8109672,14.5
35.25,-4.931638216,-4.30E-14,53.76165082,14.5
35.26,-4.931638216,-4.30E-14,53.71233444,14.5
35.27,-4.931638216,-4.30E-14,53.66301805,14.5
35.28,-4.931638216,-4.30E-14,53.61370167,14.5
35.29,-4.931638216,-4.30E-14,53.56438529,14.5
35.3,-4.931638216,-4.30E-14,53.51506891,14.5
35.31,-4.931638216,-4.30E-14,53.46575252,14.5
35.32,-4.931638216,-4.30E-14,53.41643614,14.5
35.33,-4.931638216,-4.30E-14,53.36711976,14.5
35.34,-4.931638216,-4.30E-14,53.31780338,14.5
35.35,-4.931638216,-4.30E-14,53.268487,14.5
35.36,-4.931638216,-4.30E-14,53.21917061,14.5
35.37,-4.931638216,-4.30E-14,53.16985423,14.5
35.38,-4.931638216,-4.30E-14,53.12053785,14.5
35.39,-4.931638216,-4.30E-14,53.07122147,14.5
35.4,-4.931638216,-4.30E-14,53.02190508,14.5
35.41,-4.931638216,-4.30E-14,52.9725887,14.5
35.42,-4.931638216,-4.30E-14,52.92327232,14.5
35.43,-4.931638216,-4.30E-14,52.87395594,14.5
35.44,-4.931638216,-4.30E-14,52.82463956,14.5
35.45,-4.931638216,-4.30E-14,52.77532317,14.5
35.46,-4.931638216,-4.30E-14,52.72600679,14.5
35.47,-4.931638216,-4.30E-14,52.67669041,14.5
35.48,-4.931638216,-4.30E-14,52.62737403,14.5
35.49,-4.931638216,-4.30E-14,52.57805765,14.5
35.5,-4.931638216,-4.30E-14,52.52874126,14.5
35.51,-4.931638216,-4.30E-14,52.47942488,14.5
35.52,-4.931638216,-4.30E-14,52.4301085,14.5
35.53,-4.931638216,-4.30E-14,52.38079212,14.5
35.54,-4.931638216,-4.30E-14,52.33147573,14.5
35.55,-4.931638216,-4.30E-14,52.28215935,14.5
35.56,-4.931638216,-4.30E-14,52.23284297,14.5
35.57,-4.931638216,-4.30E-14,52.18352659,14.5
35.58,-4.931638216,-4.30E-14,52.13421021,14.5
35.59,-4.931638216,-4.30E-14,52.08489382,14.5
35.6,-4.931638216,-4.30E-14,52.03557744,14.5
35.61,-4.931638216,-4.30E-14,51.98626106,14.5
35.62,-4.931638216,-4.30E-14,51.93694468,14.5
35.63,-4.931638216,-4.30E-14,51.8876283,14.5
35.64,-4.931638216,-4.30E-14,51.83831191,14.5
35.65,-4.931638216,-4.30E-14,51.78899553,14.5
35.66,-4.931638216,-4.30E-14,51.73967915,14.5
35.67,-4.931638216,-4.30E-14,51.69036277,14.5
35.68,-4.931638216,-4.30E-14,51.64104638,14.5
35.69,-4.931638216,-4.30E-14,51.59173,14.5
35.7,-4.931638216,-4.30E-14,51.54241362,14.5
35.71,-4.931638216,-4.30E-14,51.49309724,14.5
35.72,-4.931638216,-4.30E-14,51.44378086,14.5
35.73,-4.931638216,-4.30E-14,51.39446447,14.5
35.74,-4.931638216,-4.30E-14,51.34514809,14.5
35.75,-4.931638216,-4.30E-14,51.29583171,14.5
35.76,-4.931638216,-4.30E-14,51.24651533,14.5
35.77,-4.931638216,-4.30E-14,51.19719894,14.5
35.78,-4.931638216,-4.30E-14,51.14788256,14.5
35.79,-4.931638216,-4.30E-14,51.09856618,14.5
35.8,-4.931638216,-4.30E-14,51.0492498,14.5
35.81,-4.931638216,-4.30E-14,50.99993342,14.5
35.82,-4.931638216,-4.30E-14,50.95061703,14.5
35.83,-4.931638216,-4.30E-14,50.90130065,14.5
35.84,-4.931638216,-4.30E-14,50.85198427,14.5
35.85,-4.931638216,-4.30E-14,50.80266789,14.5
35.86,-4.931638216,-4.30E-14,50.75335151,14.5
35.87,-4.931638216,-4.30E-14,50.70403512,14.5
35.88,-4.931638216,-4.30E-14,50.65471874,14.5
35.89,-4.931638216,-4.30E-14,50.60540236,14.5
35.9,-4.931638216,-4.30E-14,50.55608598,14.5
35.91,-4.931638216,-4.30E-14,50.50676959,14.5
35.92,-4.931638216,-4.30E-14,50.45745321,14.5
35.93,-4.931638216,-4.30E-14,50.40813683,14.5
35.94,-4.931638216,-4.30E-14,50.35882045,14.5
35.95,-4.931638216,-4.30E-14,50.30950407,14.5
35.96,-4.931638216,-4.30E-14,50.26018768,14.5
35.97,-4.931638216,-4.30E-14,50.2108713,14.5
35.98,-4.931638216,-4.30E-14,50.16155492,14.5
35.99,-4.931638216,-4.30E-14,50.11223854,14.5
36,-4.931638216,-4.30E-14,50.06292216,14.5
36.01,-4.931638216,-4.30E-14,50.01360577,14.5
36.02,-4.931638216,-4.30E-14,49.96428939,14.5
36.03,-4.931638216,-4.30E-14,49.91497301,14.5
36.04,-4.931638216,-4.30E-14,49.86565663,14.5
36.05,-4.931638216,-4.30E-14,49.81634024,14.5
36.06,-4.931638216,-4.30E-14,49.76702386,14.5
36.07,-4.931638216,-4.30E-14,49.71770748,14.5
36.08,-4.931638216,-4.30E-14,49.6683911,14.5
36.09,-4.931638216,-4.30E-14,49.61907472,14.5
36.1,-4.931638216,-4.30E-14,49.56975833,14.5
36.11,-4.931638216,-4.30E-14,49.52044195,14.5
36.12,-4.931638216,-4.30E-14,49.47112557,14.5
36.13,-4.931638216,-4.30E-14,49.42180919,14.5
36.14,-4.931638216,-4.30E-14,49.3724928,14.5
36.15,-4.931638216,-4.30E-14,49.32317642,14.5
36.16,-4.931638216,-4.30E-14,49.27386004,14.5
36.17,-4.931638216,-4.30E-14,49.22454366,14.5
36.18,-4.931638216,-4.30E-14,49.17522728,14.5
36.19,-4.931638216,-4.30E-14,49.12591089,14.5
36.2,-4.931638216,-4.30E-14,49.07659451,14.5
36.21,-4.931638216,-4.30E-14,49.02727813,14.5
36.22,-4.931638216,-4.30E-14,48.97796175,14.5
36.23,-4.931638216,-4.30E-14,48.92864537,14.5
36.24,-4.931638216,-4.30E-14,48.87932898,14.5
36.25,-4.931638216,-4.30E-14,48.8300126,14.5
36.26,-4.931638216,-4.30E-14,48.78069622,14.5
36.27,-4.931638216,-4.30E-14,48.73137984,14.5
36.28,-4.931638216,-4.30E-14,48.68206345,14.5
36.29,-4.931638216,-4.30E-14,48.63274707,14.5
36.3,-4.931638216,-4.30E-14,48.58343069,14.5
36.31,-4.931638216,-4.30E-14,48.53411431,14.5
36.32,-4.931638216,-4.30E-14,48.48479793,14.5
36.33,-4.931638216,-4.30E-14,48.43548154,14.5
36.34,-4.931638216,-4.30E-14,48.38616516,14.5
36.35,-4.931638216,-4.30E-14,48.33684878,14.5
36.36,-4.931638216,-4.30E-14,48.2875324,14.5
36.37,-4.931638216,-4.30E-14,48.23821602,14.5
36.38,-4.931638216,-4.30E-14,48.18889963,14.5
36.39,-4.931638216,-4.30E-14,48.13958325,14.5
36.4,-4.931638216,-4.30E-14,48.09026687,14.5
36.41,-4.931638216,-4.30E-14,48.04095049,14.5
36.42,-4.931638216,-4.30E-14,47.9916341,14.5
36.43,-4.931638216,-4.30E-14,47.94231772,14.5
36.44,-4.931638216,-4.30E-14,47.89300134,14.5
36.45,-4.931638216,-4.30E-14,47.84368496,14.5
36.46,-4.931638216,-4.30E-14,47.79436858,14.5
36.47,-4.931638216,-4.30E-14,47.74505219,14.5
36.48,-4.931638216,-4.30E-14,47.69573581,14.5
36.49,-4.931638216,-4.30E-14,47.64641943,14.5
36.5,-4.931638216,-4.30E-14,47.59710305,14.5
36.51,-4.931638216,-4.30E-14,47.54778667,14.5
36.52,-4.931638216,-4.30E-14,47.49847028,14.5
36.53,-4.931638216,-4.30E-14,47.4491539,14.5
36.54,-4.931638216,-4.30E-14,47.39983752,14.5
36.55,-4.931638216,-4.30E-14,47.35052114,14.5
36.56,-4.931638216,-4.30E-14,47.30120475,14.5
36.57,-4.931638216,-4.30E-14,47.25188837,14.5
36.58,-4.931638216,-4.30E-14,47.20257199,14.5
36.59,-4.931638216,-4.30E-14,47.15325561,14.5
36.6,-4.931638216,-4.30E-14,47.10393923,14.5
36.61,-4.931638216,-4.30E-14,47.05462284,14.5
36.62,-4.931638216,-4.30E-14,47.00530646,14.5
36.63,-4.931638216,-4.30E-14,46.95599008,14.5
36.64,-4.931638216,-4.30E-14,46.9066737,14.5
36.65,-4.931638216,-4.30E-14,46.85735731,14.5
36.66,-4.931638216,-4.30E-14,46.80804093,14.5
36.67,-4.931638216,-4.30E-14,46.75872455,14.5
36.68,-4.931638216,-4.30E-14,46.70940817,14.5
36.69,-4.931638216,-4.30E-14,46.66009179,14.5
36.7,-4.931638216,-4.30E-14,46.6107754,14.5
36.71,-4.931638216,-4.30E-14,46.56145902,14.5
36.72,-4.931638216,-4.30E-14,46.51214264,14.5
36.73,-4.931638216,-4.30E-14,46.46282626,14.5
36.74,-4.931638216,-4.30E-14,46.41350988,14.5
36.75,-4.931638216,-4.30E-14,46.36419349,14.5
36.76,-4.931638216,-4.30E-14,46.31487711,14.5
36.77,-4.931638216,-4.30E-14,46.26556073,14.5
36.78,-4.931638216,-4.30E-14,46.21624435,14.5
36.79,-4.931638216,-4.30E-14,46.16692796,14.5
36.8,-4.931638216,-4.30E-14,46.11761158,14.5
36.81,-4.931638216,-4.30E-14,46.0682952,14.5
36.82,-4.931638216,-4.30E-14,46.01897882,14.5
36.83,-4.931638216,-4.30E-14,45.96966244,14.5
36.84,-4.931638216,-4.30E-14,45.92034605,14.5
36.85,-4.931638216,-4.30E-14,45.87102967,14.5
36.86,-4.931638216,-4.30E-14,45.82171329,14.5
36.87,-4.931638216,-4.30E-14,45.77239691,14.5
36.88,-4.931638216,-4.30E-14,45.72308053,14.5
36.89,-4.931638216,-4.30E-14,45.67376414,14.5
36.9,-4.931638216,-4.30E-14,45.62444776,14.5
36.91,-4.931638216,-4.30E-14,45.57513138,14.5
36.92,-4.931638216,-4.30E-14,45.525815,14.5
36.93,-4.931638216,-4.30E-14,45.47649861,14.5
36.94,-4.931638216,-4.30E-14,45.42718223,14.5
36.95,-4.931638216,-4.30E-14,45.37786585,14.5
36.96,-4.931638216,-4.30E-14,45.32854947,14.5
36.97,-4.931638216,-4.30E-14,45.27923309,14.5
36.98,-4.931638216,-4.30E-14,45.2299167,14.5
36.99,-4.931638216,-4.30E-14,45.18060032,14.5
37,-4.931638216,-4.30E-14,45.13128394,14.5
37.01,-4.931638216,-4.30E-14,45.08196756,14.5
37.02,-4.931638216,-4.30E-14,45.03265117,14.5
37.03,-4.931638216,-4.30E-14,44.98333479,14.5
37.04,-4.931638216,-4.30E-14,44.93401841,14.5
37.05,-4.931638216,-4.30E-14,44.88470203,14.5
37.06,-4.931638216,-4.30E-14,44.83538565,14.5
37.07,-4.931638216,-4.30E-14,44.78606926,14.5
37.08,-4.931638216,-4.30E-14,44.73675288,14.5
37.09,-4.931638216,-4.30E-14,44.6874365,14.5
37.1,-4.931638216,-4.30E-14,44.63812012,14.5
37.11,-4.931638216,-4.30E-14,44.58880374,14.5
37.12,-4.931638216,-4.30E-14,44.53948735,14.5
37.13,-4.931638216,-4.30E-14,44.49017097,14.5
37.14,-4.931638216,-4.30E-14,44.44085459,14.5
37.15,-4.931638216,-4.30E-14,44.39153821,14.5
37.16,-4.931638216,-4.30E-14,44.34222182,14.5
37.17,-4.931638216,-4.30E-14,44.29290544,14.5
37.18,-4.931638216,-4.30E-14,44.24358906,14.5
37.19,-4.931638216,-4.30E-14,44.19427268,14.5
37.2,-4.931638216,-4.30E-14,44.1449563,14.5
37.21,-4.931638216,-4.30E-14,44.09563991,14.5
37.22,-4.931638216,-4.30E-14,44.04632353,14.5
37.23,-4.931638216,-4.30E-14,43.99700715,14.5
37.24,-4.931638216,-4.30E-14,43.94769077,14.5
37.25,-4.931638216,-4.30E-14,43.89837439,14.5
37.26,-4.931638216,-4.30E-14,43.849058,14.5
37.27,-4.931638216,-4.30E-14,43.79974162,14.5
37.28,-4.931638216,-4.30E-14,43.75042524,14.5
37.29,-4.931638216,-4.30E-14,43.70110886,14.5
37.3,-4.931638216,-4.30E-14,43.65179247,14.5
37.31,-4.931638216,-4.30E-14,43.60247609,14.5
37.32,-4.931638216,-4.30E-14,43.55315971,14.5
37.33,-4.931638216,-4.30E-14,43.50384333,14.5
37.34,-4.931638216,-4.30E-14,43.45452695,14.5
37.35,-4.931638216,-4.30E-14,43.40521056,14.5
37.36,-4.931638216,-4.30E-14,43.35589418,14.5
37.37,-4.931638216,-4.30E-14,43.3065778,14.5
37.38,-4.931638216,-4.30E-14,43.25726142,14.5
37.39,-4.931638216,-4.30E-14,43.20794503,14.5
37.4,-4.931638216,-4.30E-14,43.15862865,14.5
37.41,-4.931638216,-4.30E-14,43.10931227,14.5
37.42,-4.931638216,-4.30E-14,43.05999589,14.5
37.43,-4.931638216,-4.30E-14,43.01067951,14.5
37.44,-4.931638216,-4.30E-14,42.96136312,14.5
37.45,-4.931638216,-4.30E-14,42.91204674,14.5
37.46,-4.931638216,-4.30E-14,42.86273036,14.5
37.47,-4.931638216,-4.30E-14,42.81341398,14.5
37.48,-4.931638216,-4.30E-14,42.7640976,14.5
37.49,-4.931638216,-4.30E-14,42.71478121,14.5
37.5,-4.931638216,-4.30E-14,42.66546483,14.5
37.51,-4.931638216,-4.30E-14,42.61614845,14.5
37.52,-4.931638216,-4.30E-14,42.56683207,14.5
37.53,-4.931638216,-4.30E-14,42.51751568,14.5
37.54,-4.931638216,-4.30E-14,42.4681993,14.5
37.55,-4.931638216,-4.30E-14,42.41888292,14.5
37.56,-4.931638216,-4.30E-14,42.36956654,14.5
37.57,-4.931638216,-4.30E-14,42.32025016,14.5
37.58,-4.931638216,-4.30E-14,42.27093377,14.5
37.59,-4.931638216,-4.30E-14,42.22161739,14.5
37.6,-4.931638216,-4.30E-14,42.17230101,14.5
37.61,-4.931638216,-4.30E-14,42.12298463,14.5
37.62,-4.931638216,-4.30E-14,42.07366825,14.5
37.63,-4.931638216,-4.30E-14,42.02435186,14.5
37.64,-4.931638216,-4.30E-14,41.97503548,14.5
37.65,-4.931638216,-4.30E-14,41.9257191,14.5
37.66,-4.931638216,-4.30E-14,41.87640272,14.5
37.67,-4.931638216,-4.30E-14,41.82708633,14.5
37.68,-4.931638216,-4.30E-14,41.77776995,14.5
37.69,-4.931638216,-4.30E-14,41.72845357,14.5
37.7,-4.931638216,-4.30E-14,41.67913719,14.5
37.71,-4.931638216,-4.30E-14,41.62982081,14.5
37.72,-4.931638216,-4.30E-14,41.58050442,14.5
37.73,-4.931638216,-4.30E-14,41.53118804,14.5
37.74,-4.931638216,-4.30E-14,41.48187166,14.5
37.75,-4.931638216,-4.30E-14,41.43255528,14.5
37.76,-4.931638216,-4.30E-14,41.38323889,14.5
37.77,-4.931638216,-4.30E-14,41.33392251,14.5
37.78,-4.931638216,-4.30E-14,41.28460613,14.5
37.79,-4.931638216,-4.30E-14,41.23528975,14.5
37.8,-4.931638216,-4.30E-14,41.18597337,14.5
37.81,-4.931638216,-4.30E-14,41.13665698,14.5
37.82,-4.931638216,-4.30E-14,41.0873406,14.5
37.83,-4.931638216,-4.30E-14,41.03802422,14.5
37.84,-4.931638216,-4.30E-14,40.98870784,14.5
37.85,-4.931638216,-4.30E-14,40.93939146,14.5
37.86,-4.931638216,-4.30E-14,40.89007507,14.5
37.87,-4.931638216,-4.30E-14,40.84075869,14.5
37.88,-4.931638216,-4.30E-14,40.79144231,14.5
37.89,-4.931638216,-4.30E-14,40.74212593,14.5
37.9,-4.931638216,-4.30E-14,40.69280954,14.5
37.91,-4.931638216,-4.30E-14,40.64349316,14.5
37.92,-4.931638216,-4.30E-14,40.59417678,14.5
37.93,-4.931638216,-4.30E-14,40.5448604,14.5
37.94,-4.931638216,-4.30E-14,40.49554402,14.5
37.95,-4.931638216,-4.30E-14,40.44622763,14.5
37.96,-4.931638216,-4.30E-14,40.39691125,14.5
37.97,-4.931638216,-4.30E-14,40.34759487,14.5
37.98,-4.931638216,-4.30E-14,40.29827849,14.5
37.99,-4.931638216,-4.30E-14,40.24896211,14.5
38,-4.931638216,-4.30E-14,40.19964572,14.5
38.01,-4.931638216,-4.30E-14,40.15032934,14.5
38.02,-4.931638216,-4.30E-14,40.10101296,14.5
38.03,-4.931638216,-4.30E-14,40.05169658,14.5
38.04,-4.931638216,-4.30E-14,40.00238019,14.5
38.05,-4.931638216,-4.30E-14,39.95306381,14.5
38.06,-4.931638216,-4.30E-14,39.90374743,14.5
38.07,-4.931638216,-4.30E-14,39.85443105,14.5
38.08,-4.931638216,-4.30E-14,39.80511467,14.5
38.09,-4.931638216,-4.30E-14,39.75579828,14.5
38.1,-4.931638216,-4.30E-14,39.7064819,14.5
38.11,-4.931638216,-4.30E-14,39.65716552,14.5
38.12,-4.931638216,-4.30E-14,39.60784914,14.5
38.13,-4.931638216,-4.30E-14,39.55853275,14.5
38.14,-4.931638216,-4.30E-14,39.50921637,14.5
38.15,-4.931638216,-4.30E-14,39.45989999,14.5
38.16,-4.931638216,-4.30E-14,39.41058361,14.5
38.17,-4.931638216,-4.30E-14,39.36126723,14.5
38.18,-4.931638216,-4.30E-14,39.31195084,14.5
38.19,-4.931638216,-4.30E-14,39.26263446,14.5
38.2,-4.931638216,-4.30E-14,39.21331808,14.5
38.21,-4.931638216,-4.30E-14,39.1640017,14.5
38.22,-4.931638216,-4.30E-14,39.11468532,14.5
38.23,-4.931638216,-4.30E-14,39.06536893,14.5
38.24,-4.931638216,-4.30E-14,39.01605255,14.5
38.25,-4.931638216,-4.30E-14,38.96673617,14.5
38.26,-4.931638216,-4.30E-14,38.91741979,14.5
38.27,-4.931638216,-4.30E-14,38.8681034,14.5
38.28,-4.931638216,-4.30E-14,38.81878702,14.5
38.29,-4.931638216,-4.30E-14,38.76947064,14.5
38.3,-4.931638216,-4.30E-14,38.72015426,14.5
38.31,-4.931638216,-4.30E-14,38.67083788,14.5
38.32,-4.931638216,-4.30E-14,38.62152149,14.5
38.33,-4.931638216,-4.30E-14,38.57220511,14.5
38.34,-4.931638216,-4.30E-14,38.52288873,14.5
38.35,-4.931638216,-4.30E-14,38.47357235,14.5
38.36,-4.931638216,-4.30E-14,38.42425597,14.5
38.37,-4.931638216,-4.30E-14,38.37493958,14.5
38.38,-4.931638216,-4.30E-14,38.3256232,14.5
38.39,-4.931638216,-4.30E-14,38.27630682,14.5
38.4,-4.931638216,-4.30E-14,38.22699044,14.5
38.41,-4.931638216,-4.30E-14,38.17767405,14.5
38.42,-4.931638216,-4.30E-14,38.12835767,14.5
38.43,-4.931638216,-4.30E-14,38.07904129,14.5
38.44,-4.931638216,-4.30E-14,38.02972491,14.5
38.45,-4.931638216,-4.30E-14,37.98040853,14.5
38.46,-4.931638216,-4.30E-14,37.93109214,14.5
38.47,-4.931638216,-4.30E-14,37.88177576,14.5
38.48,-4.931638216,-4.30E-14,37.83245938,14.5
38.49,-4.931638216,-4.30E-14,37.783143,14.5
38.5,-4.931638216,-4.30E-14,37.73382662,14.5
38.51,-4.931638216,-4.30E-14,37.68451023,14.5
38.52,-4.931638216,-4.30E-14,37.63519385,14.5
38.53,-4.931638216,-4.30E-14,37.58587747,14.5
38.54,-4.931638216,-4.30E-14,37.53656109,14.5
38.55,-4.931638216,-4.30E-14,37.4872447,14.5
38.56,-4.931638216,-4.30E-14,37.43792832,14.5
38.57,-4.931638216,-4.30E-14,37.38861194,14.5
38.58,-4.931638216,-4.30E-14,37.33929556,14.5
38.59,-4.931638216,-4.30E-14,37.28997918,14.5
38.6,-4.931638216,-4.30E-14,37.24066279,14.5
38.61,-4.931638216,-4.30E-14,37.19134641,14.5
38.62,-4.931638216,-4.30E-14,37.14203003,14.5
38.63,-4.931638216,-4.30E-14,37.09271365,14.5
38.64,-4.931638216,-4.30E-14,37.04339726,14.5
38.65,-4.931638216,-4.30E-14,36.99408088,14.5
38.66,-4.931638216,-4.30E-14,36.9447645,14.5
38.67,-4.931638216,-4.30E-14,36.89544812,14.5
38.68,-4.931638216,-4.30E-14,36.84613174,14.5
38.69,-4.931638216,-4.30E-14,36.79681535,14.5
38.7,-4.931638216,-4.30E-14,36.74749897,14.5
38.71,-4.931638216,-4.30E-14,36.69818259,14.5
38.72,-4.931638216,-4.30E-14,36.64886621,14.5
38.73,-4.931638216,-4.30E-14,36.59954983,14.5
38.74,-4.931638216,-4.30E-14,36.55023344,14.5
38.75,-4.931638216,-4.30E-14,36.50091706,14.5
38.76,-4.931638216,-4.30E-14,36.45160068,14.5
38.77,-4.931638216,-4.30E-14,36.4022843,14.5
38.78,-4.931638216,-4.30E-14,36.35296791,14.5
38.79,-4.931638216,-4.30E-14,36.30365153,14.5
38.8,-4.931638216,-4.30E-14,36.25433515,14.5
38.81,-4.931638216,-4.30E-14,36.20501877,14.5
38.82,-4.931638216,-4.30E-14,36.15570239,14.5
38.83,-4.931638216,-4.30E-14,36.106386,14.5
38.84,-4.931638216,-4.30E-14,36.05706962,14.5
38.85,-4.931638216,-4.30E-14,36.00775324,14.5
38.86,-4.931638216,-4.30E-14,35.95843686,14.5
38.87,-4.931638216,-4.30E-14,35.90912048,14.5
